* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.5 dBFS, measurement signal peak level -42.9 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:50:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7739 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9k) + TW (1.9k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
592.382568 89.856 -98.4209
596.675232 89.863 -94.6597
600.998962 89.876 -90.8552
605.354065 89.895 -87.0100
609.740723 89.921 -83.1263
614.159180 89.955 -79.2134
618.609619 89.996 -75.2823
623.092346 90.044 -71.3448
627.607544 90.097 -67.4095
632.155457 90.155 -63.4799
636.736328 90.215 -59.5552
641.350403 90.278 -55.6348
645.997864 90.345 -51.7208
650.679016 90.413 -47.8197
655.394104 90.483 -43.9469
660.143372 90.552 -40.1075
664.927063 90.618 -36.2988
669.745422 90.679 -32.5170
674.598694 90.732 -28.7529
679.487122 90.777 -24.9948
684.410950 90.812 -21.2304
689.370483 90.837 -17.4480
694.365967 90.853 -13.6381
699.397644 90.858 -9.7915
704.465759 90.853 -5.8987
709.570618 90.837 -1.9480
714.712463 90.812 2.0751
719.891541 90.777 6.1842
725.108154 90.736 10.3901
730.362610 90.689 14.7007
735.655090 90.639 19.1198
740.985962 90.588 23.6487
746.355469 90.538 28.2882
751.763855 90.490 33.0391
757.211426 90.446 37.9021
762.698486 90.409 42.8757
768.225342 90.380 47.9557
773.792236 90.363 53.1335
779.399475 90.359 58.4031
785.047302 90.370 63.7434
790.736084 90.398 69.1281
796.466064 90.442 74.5369
802.237610 90.503 79.9506
808.050964 90.579 85.3500
813.906433 90.668 90.7173
819.804321 90.768 96.0367
825.744934 90.876 101.2963
831.728638 90.989 106.4884
837.755676 91.104 111.6100
843.826416 91.216 116.6613
