* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.2 dBFS, measurement signal peak level -43.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:28:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7529 ms (-944 mm, -(3 ft 1.18 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID + TW (875us)
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3095.171631 90.068 -60.8567
3117.600586 90.075 -40.3496
3140.191895 90.076 -19.6384
3162.947021 90.072 1.2712
3185.866943 90.063 22.3684
3208.953125 90.048 43.6511
3232.206543 90.024 65.1316
3255.628418 89.991 86.8318
3279.219971 89.951 108.7749
3302.982666 89.907 130.9719
3326.917480 89.864 153.4163
3351.025635 89.826 176.0901
3375.308594 89.792 -161.0278
3399.767578 89.761 -137.9578
3424.403809 89.731 -114.6953
3449.218506 89.701 -91.2239
3474.212891 89.673 -67.5315
3499.388428 89.647 -43.6179
3524.746338 89.628 -19.4966
3550.288086 89.614 4.8125
3576.014893 89.605 29.2905
3601.928223 89.598 53.9326
3628.029297 89.592 78.7466
3654.319580 89.585 103.7441
3680.800293 89.578 128.9331
3707.472900 89.574 154.3127
3734.338867 89.571 179.8730
3761.399414 89.569 -154.3972
3788.656006 89.565 -128.4971
3816.110107 89.556 -102.4133
3843.763184 89.543 -76.1289
3871.616699 89.527 -49.6313
3899.672119 89.511 -22.9175
3927.930664 89.494 4.0051
3956.394043 89.478 31.1296
3985.063721 89.460 58.4531
4013.941162 89.439 85.9817
4043.027832 89.416 113.7344
4072.325195 89.391 141.7141
4101.834961 89.364 169.9150
4131.558594 89.336 -161.6682
4161.497559 89.306 -133.0371
4191.653320 89.272 -104.1853
4222.027832 89.234 -75.0984
4252.622559 89.193 -45.7646
4283.438965 89.151 -16.1812
4314.478516 89.110 13.6475
4345.743164 89.071 43.7168
4377.234375 89.032 74.0229
4408.953613 88.995 104.5684
4440.902832 88.960 135.3545
4473.083496 88.928 166.3745
4505.497070 88.899 -162.3823
4538.145996 88.873 -130.9253
4571.031250 88.848 -99.2593
4604.154785 88.822 -67.3838
4637.518555 88.797 -35.2944
