* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.4 dBFS, measurement signal peak level -43.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:53:32 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7736 ms (-951 mm, -(3 ft 1.45 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.5 ppm
* Measurement: MID (1.9k)BW + TW (1.9k)LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
344.685059 90.015 84.5239
347.182800 90.070 85.7410
349.698639 90.124 86.9520
352.232697 90.178 88.1463
354.785126 90.228 89.3186
357.356049 90.270 90.4810
359.945587 90.304 91.6413
362.553894 90.327 92.8073
365.181122 90.338 93.9947
367.827362 90.339 95.2185
370.492798 90.330 96.4925
373.177551 90.312 97.8292
375.881744 90.287 99.2388
378.605530 90.258 100.7280
381.349060 90.227 102.2988
384.112488 90.196 103.9489
386.895935 90.168 105.6727
389.699554 90.145 107.4641
392.523468 90.127 109.3115
395.367859 90.116 111.2003
398.232849 90.111 113.1170
401.118622 90.110 115.0503
404.025299 90.112 116.9935
406.953033 90.116 118.9448
409.901978 90.118 120.9064
412.872284 90.118 122.8852
415.864136 90.116 124.8918
418.877655 90.111 126.9381
421.913025 90.105 129.0322
424.970367 90.101 131.1736
428.049866 90.100 133.3538
431.151703 90.104 135.5582
434.276001 90.111 137.7708
437.422943 90.121 139.9798
440.592682 90.131 142.1808
443.785400 90.138 144.3784
447.001251 90.141 146.5836
450.240417 90.138 148.8109
453.503052 90.129 151.0751
456.789307 90.117 153.3881
460.099396 90.102 155.7575
463.433472 90.086 158.1876
466.791687 90.071 160.6778
470.174255 90.059 163.2225
473.581329 90.051 165.8121
477.013092 90.047 168.4330
480.469727 90.046 171.0725
483.951416 90.044 173.7245
487.458313 90.042 176.3918
490.990631 90.036 179.0844
494.548553 90.028 -178.1868
498.132263 90.018 -175.4150
501.741943 90.007 -172.5987
505.377777 89.997 -169.7377
509.039948 89.989 -166.8365
512.728638 89.982 -163.9023
516.444092 89.978 -160.9413
520.186462 89.976 -157.9589
523.955933 89.976 -154.9585
527.752747 89.976 -151.9424
531.577087 89.976 -148.9126
535.429138 89.975 -145.8699
539.309082 89.972 -142.8113
543.217163 89.964 -139.7293
547.153564 89.952 -136.6126
551.118469 89.936 -133.4507
555.112122 89.916 -130.2312
559.134705 89.893 -126.9437
563.186401 89.871 -123.5841
567.267456 89.850 -120.1534
571.378113 89.832 -116.6558
575.518555 89.818 -113.0967
579.689026 89.809 -109.4818
583.889709 89.805 -105.8158
588.120789 89.806 -102.1021
592.382568 89.812 -98.3423
596.675232 89.825 -94.5379
600.998962 89.844 -90.6969
605.354065 89.870 -86.8227
609.740723 89.903 -82.9181
614.159180 89.944 -78.9922
618.609619 89.993 -75.0563
623.092346 90.048 -71.1213
627.607544 90.109 -67.1954
632.155457 90.172 -63.2813
636.736328 90.238 -59.3775
641.350403 90.306 -55.4820
645.997864 90.376 -51.5957
650.679016 90.446 -47.7238
655.394104 90.518 -43.8802
660.143372 90.587 -40.0687
664.927063 90.654 -36.2859
669.745422 90.714 -32.5275
674.598694 90.767 -28.7846
679.487122 90.811 -25.0455
684.410950 90.845 -21.2980
689.370483 90.870 -17.5313
694.365967 90.884 -13.7357
699.397644 90.889 -9.9024
704.465759 90.883 -6.0219
709.570618 90.867 -2.0827
714.712463 90.840 1.9294
719.891541 90.805 6.0280
725.108154 90.762 10.2239
730.362610 90.714 14.5250
735.655090 90.663 18.9354
740.985962 90.610 23.4563
746.355469 90.559 28.0887
751.763855 90.509 32.8342
757.211426 90.464 37.6935
762.698486 90.425 42.6660
768.225342 90.395 47.7481
773.792236 90.376 52.9315
779.399475 90.371 58.2100
785.047302 90.382 63.5623
790.736084 90.410 68.9607
796.466064 90.456 74.3840
802.237610 90.519 79.8111
808.050964 90.598 85.2214
813.906433 90.691 90.5953
819.804321 90.796 95.9160
825.744934 90.909 101.1707
831.728638 91.027 106.3514
837.755676 91.146 111.4551
843.826416 91.263 116.4825
849.941101 91.373 121.4476
856.100098 91.475 126.3572
862.303772 91.565 131.2175
868.552368 91.641 136.0444
874.846252 91.700 140.8552
881.185730 91.742 145.6693
887.571167 91.765 150.5074
894.002869 91.769 155.3917
900.481201 91.755 160.3451
907.006470 91.723 165.3909
913.579041 91.676 170.5504
920.199219 91.616 175.8427
926.867371 91.546 -178.7131
933.583862 91.471 -173.1038
940.348999 91.394 -167.3214
947.163147 91.320 -161.3625
954.026672 91.257 -155.2338
960.939941 91.208 -148.9514
967.903320 91.179 -142.5419
974.917175 91.173 -136.0398
981.981812 91.190 -129.4848
989.097656 91.231 -122.9163
996.265076 91.292 -116.3713
1003.484436 91.369 -109.8796
1010.756104 91.457 -103.4785
1018.080444 91.548 -97.1733
1025.457886 91.638 -90.9511
1032.888794 91.721 -84.8023
1040.373535 91.792 -78.7104
1047.912476 91.849 -72.6543
1055.506104 91.887 -66.6087
1063.154785 91.907 -60.5461
1070.858887 91.906 -54.4377
1078.618774 91.887 -48.2551
1086.434937 91.851 -41.9717
1094.307739 91.799 -35.5640
1102.237549 91.736 -29.0280
1110.224854 91.666 -22.3456
1118.270020 91.593 -15.4985
1126.373413 91.522 -8.4863
1134.535522 91.457 -1.3173
1142.756836 91.404 5.9938
1151.037720 91.365 13.4261
1159.378662 91.342 20.9559
1167.780029 91.337 28.5583
1176.242188 91.349 36.2083
1184.765747 91.379 43.8805
1193.351074 91.424 51.5524
1201.998535 91.481 59.1998
1210.708740 91.547 66.8089
1219.482056 91.617 74.3729
1228.318970 91.687 81.8873
1237.219849 91.753 89.3548
1246.185303 91.810 96.7856
1255.215698 91.855 104.1960
1264.311523 91.885 111.6080
1273.473267 91.898 119.0461
1282.701416 91.895 126.5361
1291.996460 91.876 134.1008
1301.358765 91.844 141.7612
1310.788940 91.801 149.5367
1320.287476 91.750 157.4368
1329.854858 91.696 165.4631
1339.491577 91.643 173.6140
1349.198120 91.593 -178.1179
1358.974976 91.551 -169.7461
1368.822632 91.518 -161.2881
1378.741699 91.495 -152.7644
1388.732666 91.483 -144.1969
1398.796021 91.480 -135.6074
1408.932251 91.483 -127.0146
1419.141968 91.490 -118.4324
1429.425659 91.496 -109.8542
1439.783813 91.495 -101.2836
1450.217041 91.483 -92.7234
1460.725952 91.456 -84.1577
1471.311035 91.410 -75.5637
1481.972778 91.342 -66.9136
1492.711792 91.251 -58.1755
1503.528564 91.137 -49.3173
1514.423706 91.000 -40.3074
1525.397827 90.845 -31.1174
1536.451538 90.674 -21.7241
1547.585327 90.492 -12.1094
1558.799805 90.305 -2.2529
1570.095459 90.116 7.8488
1581.473022 89.934 18.1895
1592.932983 89.762 28.7615
1604.476074 89.608 39.5482
1616.102783 89.476 50.5239
1627.813721 89.370 61.6532
1639.609497 89.293 72.8940
1651.490723 89.245 84.2020
1663.458130 89.223 95.5375
1675.512207 89.223 106.8690
1687.653687 89.238 118.1781
1699.883179 89.263 129.4596
1712.201294 89.292 140.7202
1724.608643 89.320 151.9773
1737.105835 89.345 163.2542
1749.693604 89.364 174.5778
1762.372559 89.379 -174.0250
1775.143433 89.391 -162.5316
1788.006836 89.405 -150.9287
1800.963501 89.425 -139.2151
1814.014038 89.455 -127.4047
1827.159180 89.498 -115.5239
1840.399536 89.554 -103.6066
1853.735840 89.621 -91.6945
1867.168823 89.691 -79.8088
1880.699097 89.759 -67.9526
1894.327393 89.817 -56.1176
1908.054443 89.859 -44.2782
1921.880981 89.881 -32.3967
1935.807739 89.881 -20.4286
1949.835449 89.862 -8.3285
1963.964722 89.828 3.9398
1978.196411 89.786 16.3990
1992.531250 89.744 29.0516
2006.969971 89.710 41.8798
2021.513306 89.688 54.8363
2036.161987 89.679 67.8821
2050.916748 89.682 80.9862
2065.778564 89.689 94.1215
2080.748047 89.694 107.2803
2095.825928 89.690 120.4756
2111.013184 89.671 133.7382
2126.310547 89.635 147.1086
2141.718750 89.583 160.6281
2157.238525 89.519 174.3275
2172.870850 89.448 -171.7771
2188.616455 89.379 -157.6893
2204.476074 89.316 -143.4373
2220.450684 89.261 -129.0498
2236.541016 89.214 -114.5537
2252.747803 89.171 -99.9674
2269.072021 89.127 -85.2941
2285.514648 89.078 -70.5189
2302.076416 89.021 -55.6167
2318.758301 88.955 -40.5565
2335.561035 88.883 -25.3107
2352.485352 88.809 -9.8643
2369.532471 88.738 5.7831
2386.703125 88.675 21.6168
2403.998047 88.622 37.6189
2421.418457 88.577 53.7609
2438.965088 88.539 70.0186
2456.638916 88.502 86.3877
2474.440674 88.460 102.8848
2492.371582 88.412 119.5432
2510.432373 88.357 136.4019
2528.624023 88.298 153.4951
2546.947510 88.242 170.8379
2565.403809 88.197 -171.5793
2583.993896 88.167 -153.7910
2602.718506 88.154 -135.8433
2621.578857 88.159 -117.7637
2640.575928 88.175 -99.5793
2659.710693 88.199 -81.2959
2678.984131 88.228 -62.8953
2698.397217 88.263 -44.3523
2717.950928 88.307 -25.6526
2737.646240 88.363 -6.8040
2757.484375 88.434 12.1675
2777.466309 88.518 31.2239
2797.593018 88.612 50.3313
2817.865479 88.710 69.4741
2838.284912 88.805 88.6609
2858.852295 88.895 107.9258
2879.568604 88.980 127.2966
2900.435059 89.060 146.7874
2921.452881 89.141 166.4036
2942.623047 89.223 -173.8652
2963.946533 89.306 -154.0376
2985.424561 89.386 -134.1279
3007.058105 89.460 -114.1382
3028.848389 89.521 -94.0542
3050.796631 89.568 -73.8467
3072.904053 89.599 -53.4832
3095.171631 89.617 -32.9363
3117.600586 89.625 -12.1897
3140.191895 89.626 8.7581
3162.947021 89.623 29.9016
3185.866943 89.615 51.2327
3208.953125 89.601 72.7500
3232.206543 89.579 94.4663
3255.628418 89.549 116.4019
3279.219971 89.513 138.5757
3302.982666 89.476 160.9966
3326.917480 89.441 -176.3430
3351.025635 89.410 -153.4597
3375.308594 89.384 -130.3718
3399.767578 89.361 -107.0977
3424.403809 89.338 -83.6328
3449.218506 89.316 -59.9595
3474.212891 89.294 -36.0679
3499.388428 89.276 -11.9570
3524.746338 89.263 12.3601
3550.288086 89.256 36.8645
3576.014893 89.252 61.5403
3601.928223 89.251 86.3835
3628.029297 89.249 111.4028
3654.319580 89.248 136.6099
3680.800293 89.248 162.0095
3707.472900 89.250 -172.3972
3734.338867 89.254 -146.6206
3761.399414 89.259 -120.6716
3788.656006 89.263 -94.5488
3816.110107 89.264 -68.2400
3843.763184 89.262 -41.7307
3871.616699 89.259 -15.0100
3899.672119 89.255 11.9219
3927.930664 89.254 39.0564
3956.394043 89.252 66.3848
3985.063721 89.250 93.9026
4013.941162 89.244 121.6165
4043.027832 89.236 149.5432
4072.325195 89.225 177.6875
4101.834961 89.212 -153.9573
4131.558594 89.196 -125.3953
4161.497559 89.177 -96.6248
4191.653320 89.153 -67.6382
4222.027832 89.123 -38.4192
4252.622559 89.089 -8.9543
4283.438965 89.053 20.7615
4314.478516 89.016 50.7236
4345.743164 88.978 80.9292
4377.234375 88.940 111.3779
4408.953613 88.903 142.0720
4440.902832 88.866 173.0144
4473.083496 88.831 -155.8005
4505.497070 88.800 -124.3835
4538.145996 88.770 -92.7446
4571.031250 88.742 -60.8879
4604.154785 88.714 -28.8125
4637.518555 88.685 3.4844
4671.124023 88.655 36.0010
4704.973145 88.623 68.7334
4739.067383 88.587 101.6816
4773.408691 88.545 134.8535
4807.998535 88.496 168.2651
4842.839355 88.439 -158.0698
4877.932617 88.372 -124.1406
4913.280273 88.295 -89.9341
4948.883789 88.208 -55.4292
4984.745605 88.112 -20.6030
5020.867188 88.008 14.5645
5057.250488 87.900 50.0854
5093.897461 87.792 85.9575
5130.810059 87.686 122.1816
5167.990234 87.585 158.7490
5205.439453 87.492 -164.3511
5243.160156 87.408 -127.1113
5281.154297 87.334 -89.5542
5319.423828 87.269 -51.7080
5357.970703 87.215 -13.5830
5396.796875 87.168 24.8145
5435.904297 87.130 63.4741
5475.294922 87.098 102.3896
5514.971191 87.072 141.5586
5554.935059 87.048 -179.0161
5595.188477 87.026 -139.3276
5635.733398 87.006 -99.3696
5676.572266 86.987 -59.1387
5717.707031 86.970 -18.6108
5759.140137 86.952 22.2148
5800.873047 86.935 63.3271
5842.908691 86.918 104.7310
5885.249023 86.901 146.4297
5927.895996 86.883 -171.5752
5970.852051 86.865 -129.2778
6014.119141 86.846 -86.6802
6057.699707 86.829 -43.7876
6101.596191 86.810 -0.6040
6145.811035 86.790 42.8677
6190.346191 86.766 86.6250
6235.204102 86.736 130.6860
6280.386719 86.699 175.0576
6325.896973 86.651 -140.2490
6371.736816 86.592 -95.2075
6417.909180 86.523 -49.7974
6464.416016 86.442 -3.9941
6511.259766 86.351 42.2261
6558.442871 86.252 88.8872
6605.968262 86.148 136.0107
6653.837891 86.040 -176.3823
6702.054199 85.934 -128.2754
6750.620117 85.833 -79.6538
6799.538086 85.744 -30.5103
6848.810547 85.673 19.1465
6898.439941 85.624 69.2954
6948.428711 85.604 119.9038
6998.779785 85.615 170.9292
7049.495605 85.661 -137.6851
7100.579102 85.739 -85.9971
7152.032715 85.847 -34.0635
7203.859375 85.980 18.0698
7256.061523 86.131 70.3687
7308.642090 86.293 122.8149
7361.603516 86.460 175.4009
7414.948730 86.623 -131.8535
7468.680664 86.776 -78.9351
7522.801758 86.912 -25.8271
7577.314941 87.027 27.5005
7632.223145 87.116 81.0884
7687.529297 87.175 134.9800
7743.236328 87.204 -170.7769
7799.347168 87.202 -116.1353
7855.864258 87.170 -61.0483
7912.791016 87.110 -5.4722
7970.130371 87.026 50.6328
8027.885254 86.923 107.2983
8086.058594 86.807 164.5806
8144.653320 86.684 -137.5166
8203.672852 86.562 -79.0200
8263.120117 86.447 -19.9478
8322.998047 86.344 39.6724
8383.309570 86.258 99.8047
8444.058594 86.190 160.4058
8505.248047 86.140 -138.5654
8566.880859 86.107 -77.1426
8628.959961 86.088 -15.3540
8691.489258 86.077 46.7891
8754.471680 86.072 109.2852
8817.910156 86.069 172.1777
8881.808594 86.065 -124.5342
8946.169922 86.057 -60.8711
9010.997070 86.043 3.1807
9076.294922 86.020 67.6367
9142.065430 85.989 132.5156
9208.312500 85.948 -162.1689
9275.040039 85.897 -96.4043
9342.250977 85.835 -30.1758
9409.949219 85.763 36.5303
9478.137695 85.681 103.7246
9546.820312 85.589 171.4180
9616.000977 85.486 -120.3438
9685.682617 85.374 -51.5596
9755.869141 85.254 17.7637
9826.564453 85.124 87.6387
9897.771484 84.987 158.0820
9969.495117 84.843 -130.8936
10041.738281 84.694 -59.2734
10114.504883 84.541 12.9619
