* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.3 dBFS, measurement signal peak level -43.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:18:35 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.9126 ms (-999 mm, -(3 ft 3.33 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.2 ppm
* Measurement: MID (672) - TW (717)
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
887.571167 91.238 144.3770
894.002869 91.225 149.2753
900.481201 91.193 154.2471
907.006470 91.141 159.3167
913.579041 91.074 164.5057
920.199219 90.993 169.8345
926.867371 90.901 175.3220
933.583862 90.803 -179.0193
940.348999 90.705 -173.1826
947.163147 90.611 -167.1677
954.026672 90.528 -160.9841
960.939941 90.461 -154.6512
967.903320 90.415 -148.1991
974.917175 90.391 -141.6650
981.981812 90.392 -135.0902
989.097656 90.415 -128.5133
996.265076 90.456 -121.9688
1003.484436 90.510 -115.4817
1010.756104 90.572 -109.0830
1018.080444 90.634 -102.7727
1025.457886 90.690 -96.5317
1032.888794 90.736 -90.3455
1040.373535 90.767 -84.1931
1047.912476 90.780 -78.0499
1055.506104 90.774 -71.8889
1063.154785 90.747 -65.6810
1070.858887 90.699 -59.3977
1078.618774 90.632 -53.0112
1086.434937 90.549 -46.4967
1094.307739 90.452 -39.8337
1102.237549 90.346 -33.0221
1110.224854 90.235 -26.0483
1118.270020 90.124 -18.8998
1126.373413 90.018 -11.5817
1134.535522 89.922 -4.1078
1142.756836 89.839 3.5013
1151.037720 89.771 11.2206
1159.378662 89.721 19.0239
1167.780029 89.687 26.8861
1176.242188 89.670 34.7830
1184.765747 89.667 42.6932
1193.351074 89.675 50.5997
1201.998535 89.690 58.4849
1210.708740 89.709 66.3431
1219.482056 89.727 74.1763
1228.318970 89.740 81.9893
1237.219849 89.744 89.7938
1246.185303 89.736 97.6073
1255.215698 89.713 105.4528
1264.311523 89.673 113.3556
1273.473267 89.618 121.3424
1282.701416 89.549 129.4369
1291.996460 89.468 137.6571
1301.358765 89.379 146.0148
1310.788940 89.285 154.5181
1320.287476 89.191 163.1613
1329.854858 89.100 171.9315
1339.491577 89.015 -179.1873
1349.198120 88.936 -170.2120
1358.974976 88.864 -161.1610
1368.822632 88.799 -152.0498
1378.741699 88.738 -142.8909
1388.732666 88.679 -133.6926
1398.796021 88.620 -124.4591
1408.932251 88.556 -115.1890
1419.141968 88.484 -105.8735
1429.425659 88.402 -96.4844
1439.783813 88.306 -87.0040
1450.217041 88.195 -77.4188
1460.725952 88.068 -67.7023
1471.311035 87.927 -57.8275
1481.972778 87.773 -47.7711
1492.711792 87.609 -37.5135
1503.528564 87.439 -27.0410
1514.423706 87.267 -16.3464
1525.397827 87.097 -5.4281
1536.451538 86.932 5.7124
1547.585327 86.777 17.0723
1558.799805 86.634 28.6595
1570.095459 86.506 40.4741
1581.473022 86.397 52.5146
1592.932983 86.311 64.7815
1604.476074 86.255 77.2659
1616.102783 86.234 89.9418
1627.813721 86.253 102.7632
1639.609497 86.314 115.6659
1651.490723 86.416 128.5753
1663.458130 86.554 141.4193
1675.512207 86.719 154.1394
1687.653687 86.901 166.7003
1699.883179 87.088 179.0940
1712.201294 87.269 -168.6622
1724.608643 87.438 -156.5314
1737.105835 87.589 -144.4626
1749.693604 87.720 -132.3988
1762.372559 87.831 -120.2834
1775.143433 87.928 -108.0688
1788.006836 88.017 -95.7207
1800.963501 88.104 -83.2244
1814.014038 88.197 -70.5853
1827.159180 88.300 -57.8296
1840.399536 88.416 -44.9946
1853.735840 88.542 -32.1313
1867.168823 88.673 -19.2726
1880.699097 88.803 -6.4315
1894.327393 88.922 6.3928
1908.054443 89.024 19.2238
1921.880981 89.104 32.1030
1935.807739 89.159 45.0850
1949.835449 89.194 58.2263
1963.964722 89.213 71.5754
1978.196411 89.226 85.1611
1992.531250 89.243 98.9841
2006.969971 89.273 113.0137
2021.513306 89.322 127.1821
2036.161987 89.389 141.4258
2050.916748 89.470 155.6924
2065.778564 89.556 169.9434
2080.748047 89.636 -175.8301
2095.825928 89.702 -161.6067
2111.013184 89.748 -147.3418
2126.310547 89.770 -132.9785
2141.718750 89.772 -118.4629
2157.238525 89.758 -103.7512
2172.870850 89.738 -88.8230
2188.616455 89.720 -73.6824
2204.476074 89.709 -58.3647
2220.450684 89.709 -42.9116
2236.541016 89.717 -27.3640
2252.747803 89.729 -11.7512
2269.072021 89.737 3.9192
2285.514648 89.735 19.6663
2302.076416 89.717 35.5269
2318.758301 89.683 51.5481
2335.561035 89.636 67.7734
2352.485352 89.582 84.2307
2369.532471 89.529 100.9248
2386.703125 89.482 117.8367
2403.998047 89.446 134.9355
2421.418457 89.420 152.1763
2438.965088 89.402 169.5198
2456.638916 89.383 -173.0474
2474.440674 89.358 -155.5100
2492.371582 89.320 -137.8281
2510.432373 89.268 -119.9492
2528.624023 89.205 -101.8206
2546.947510 89.137 -83.4077
2565.403809 89.072 -64.7017
2583.993896 89.019 -45.7278
2602.718506 88.982 -26.5352
2621.578857 88.962 -7.1643
2640.575928 88.957 12.3401
2659.710693 88.962 31.9561
2678.984131 88.973 51.6975
2698.397217 88.989 71.5923
2717.950928 89.012 91.6624
2737.646240 89.048 111.9082
2757.484375 89.100 132.3047
2777.466309 89.168 152.8086
2797.593018 89.250 173.3750
2817.865479 89.340 -166.0229
2838.284912 89.432 -145.3860
2858.852295 89.521 -124.6831
2879.568604 89.606 -103.8848
2900.435059 89.688 -82.9692
2921.452881 89.770 -61.9253
2942.623047 89.855 -40.7573
2963.946533 89.942 -19.4868
2985.424561 90.029 1.8684
3007.058105 90.111 23.2981
3028.848389 90.184 44.8123
3050.796631 90.243 66.4355
3072.904053 90.288 88.2017
3095.171631 90.319 110.1418
3117.600586 90.340 132.2747
3140.191895 90.354 154.6045
3162.947021 90.364 177.1279
3185.866943 90.369 -160.1650
3208.953125 90.368 -137.2773
3232.206543 90.359 -114.1987
3255.628418 90.340 -90.9087
3279.219971 90.313 -67.3840
3302.982666 90.282 -43.6099
3326.917480 90.251 -19.5898
3351.025635 90.222 4.6616
3375.308594 90.197 29.1257
3399.767578 90.174 53.7834
3424.403809 90.150 78.6379
3449.218506 90.127 103.7061
3474.212891 90.104 128.9990
3499.388428 90.085 154.5188
3524.746338 90.071 -179.7463
3550.288086 90.062 -153.8149
3576.014893 90.059 -127.7068
3601.928223 90.059 -101.4282
3628.029297 90.060 -74.9734
3654.319580 90.061 -48.3340
3680.800293 90.064 -21.5039
3707.472900 90.070 5.5156
3734.338867 90.077 32.7134
3761.399414 90.086 60.0759
3788.656006 90.092 87.6016
3816.110107 90.094 115.3018
3843.763184 90.091 143.1909
3871.616699 90.083 171.2820
3899.672119 90.072 -160.4207
3927.930664 90.059 -131.9204
3956.394043 90.042 -103.2205
3985.063721 90.019 -74.3186
4013.941162 89.990 -45.2043
4043.027832 89.954 -15.8535
4072.325195 89.912 13.7427
4101.834961 89.864 43.5840
4131.558594 89.813 73.6699
4161.497559 89.757 104.0029
4191.653320 89.695 134.5898
4222.027832 89.630 165.4453
4252.622559 89.561 -163.4165
4283.438965 89.492 -131.9956
4314.478516 89.424 -100.2974
4345.743164 89.359 -68.3281
4377.234375 89.297 -36.0933
4408.953613 89.239 -3.5967
4440.902832 89.185 29.1616
4473.083496 89.137 62.1724
4505.497070 89.094 95.4204
4538.145996 89.056 128.8936
4571.031250 89.022 162.5854
4604.154785 88.990 -163.5049
4637.518555 88.959 -129.3755
4671.124023 88.929 -95.0303
4704.973145 88.899 -60.4712
4739.067383 88.865 -25.6982
4773.408691 88.826 9.2930
4807.998535 88.781 44.5229
4842.839355 88.726 80.0024
4877.932617 88.662 115.7437
4913.280273 88.587 151.7607
4948.883789 88.500 -171.9238
4984.745605 88.402 -135.2871
5020.867188 88.295 -98.3062
5057.250488 88.181 -60.9658
5093.897461 88.064 -23.2632
5130.810059 87.947 14.8047
5167.990234 87.833 53.2349
5205.439453 87.723 92.0205
5243.160156 87.621 131.1753
5281.154297 87.527 170.6782
5319.423828 87.442 -149.4966
5357.970703 87.367 -109.3584
5396.796875 87.301 -68.9155
5435.904297 87.245 -28.1807
5475.294922 87.196 12.8369
5514.971191 87.155 54.1294
5554.935059 87.119 95.6953
5595.188477 87.088 137.5381
5635.733398 87.061 179.6606
5676.572266 87.038 -137.9346
5717.707031 87.016 -95.2275
5759.140137 86.997 -52.2158
5800.873047 86.979 -8.9116
5842.908691 86.962 34.6895
5885.249023 86.944 78.5918
5927.895996 86.927 122.7979
5970.852051 86.909 167.3140
6014.119141 86.891 -147.8618
6057.699707 86.873 -102.7324
6101.596191 86.855 -57.3013
6145.811035 86.834 -11.5703
6190.346191 86.810 34.4600
6235.204102 86.780 80.8071
6280.386719 86.741 127.4785
6325.896973 86.693 174.4893
6371.736816 86.633 -138.1372
6417.909180 86.562 -90.3770
