* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.9 dBFS, measurement signal peak level -43.0 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:21:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.8726 ms (-985 mm, -(3 ft 2.79 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -11.1 ppm
* Measurement: MID + TW (767us)
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
30.029297 58.947 95.6373
30.246902 58.942 97.8701
30.466084 58.951 100.8563
30.686853 58.987 104.3724
30.909224 59.061 107.9654
31.133205 59.169 111.0096
31.358809 59.300 112.8927
31.586048 59.434 113.1941
31.814934 59.550 111.7272
32.045479 59.628 108.4647
32.277695 59.654 103.4355
32.511593 59.620 96.6555
32.747185 59.520 88.1184
32.984486 59.355 77.8735
33.223503 59.129 66.2223
33.464252 58.850 53.9748
33.706749 58.527 42.4830
33.951000 58.174 33.1913
34.197021 57.812 27.0002
34.444828 57.463 23.9679
34.694431 57.154 23.4262
34.945843 56.911 24.3230
35.199074 56.753 25.6632
35.454140 56.688 26.8169
35.711056 56.712 27.5447
35.969833 56.808 27.8542
36.230484 56.953 27.8558
36.493027 57.123 27.6799
36.757469 57.292 27.4481
37.023830 57.441 27.2712
37.292122 57.550 27.2588
37.562355 57.609 27.5229
37.834549 57.611 28.1857
38.108715 57.558 29.3649
38.384865 57.457 31.1451
38.663017 57.319 33.5485
38.943184 57.156 36.5099
39.225384 56.977 39.8789
39.509628 56.785 43.4635
39.795933 56.575 47.0961
40.084309 56.340 50.6875
40.374775 56.074 54.2356
40.667347 55.773 57.7919
40.962040 55.442 61.4069
41.258869 55.089 65.0740
41.557846 54.726 68.7061
41.858990 54.366 72.1476
42.162315 54.022 75.2055
42.467842 53.706 77.6810
42.775581 53.431 79.3725
43.085552 53.210 80.0454
43.397766 53.053 79.3640
43.712246 52.966 76.7581
44.029003 52.945 71.1110
44.348057 52.983 59.9492
44.669422 53.065 37.9474
44.993114 53.174 1.9796
45.319153 53.292 -30.3267
45.647552 53.404 -48.9872
45.978333 53.496 -59.8115
46.311512 53.557 -66.8894
46.647106 53.584 -71.9510
46.985130 53.578 -75.7373
47.325603 53.549 -78.6009
47.668545 53.507 -80.7520
48.013969 53.465 -82.3702
48.361900 53.432 -83.6433
48.712349 53.410 -84.7531
49.065338 53.393 -85.8138
49.420887 53.372 -86.8129
49.779011 53.339 -87.5826
50.139729 53.293 -87.8238
50.503063 53.240 -87.1934
50.869030 53.198 -85.4574
51.237648 53.186 -82.6716
51.608936 53.224 -79.2660
51.982918 53.323 -75.8922
52.359608 53.484 -73.1035
52.739025 53.693 -71.1358
53.121193 53.928 -69.8863
53.506130 54.164 -69.0512
53.893856 54.378 -68.1624
54.284393 54.556 -66.5136
54.677761 54.689 -62.9589
55.073978 54.779 -55.3246
55.473068 54.831 -39.0615
55.875050 54.853 -8.1297
56.279942 54.854 27.3429
56.687771 54.840 50.2967
57.098553 54.816 63.8599
57.512314 54.787 72.8797
57.929073 54.752 79.3351
58.348850 54.704 83.9641
58.771671 54.634 87.1589
59.197556 54.529 89.2612
59.626526 54.378 90.5944
60.058605 54.180 91.4423
60.493816 53.941 92.0304
60.932178 53.675 92.5254
61.373718 53.405 93.0577
61.818459 53.155 93.7703
62.266422 52.949 94.8999
62.717632 52.802 96.9029
63.172112 52.719 100.6181
63.629883 52.692 107.0801
64.090973 52.705 115.7105
64.555405 52.742 121.4469
65.023201 52.790 119.7576
65.494385 52.845 113.3020
65.968987 52.914 106.6982
66.447021 53.009 101.8793
66.928520 53.143 98.9119
67.413513 53.323 97.3717
67.902016 53.548 96.8401
68.394058 53.809 97.0045
68.889671 54.089 97.6636
69.388878 54.369 98.6905
69.891701 54.631 100.0099
70.398163 54.863 101.5853
70.908295 55.055 103.4031
71.422127 55.204 105.4580
71.939682 55.314 107.7304
72.460983 55.393 110.1645
72.986069 55.450 112.6622
73.514954 55.495 115.1000
74.047676 55.533 117.3605
74.584259 55.567 119.3572
75.124725 55.598 121.0373
75.669113 55.625 122.3940
76.217445 55.650 123.4515
76.769745 55.674 124.2425
77.326050 55.698 124.8032
77.886383 55.724 125.1644
78.450783 55.753 125.3504
79.019272 55.786 125.3829
79.591881 55.824 125.2814
80.168640 55.870 125.0572
80.749573 55.929 124.7040
81.334717 56.006 124.1981
81.924103 56.102 123.5082
82.517761 56.220 122.6188
83.115723 56.361 121.5377
83.718010 56.525 120.2916
84.324669 56.715 118.9233
84.935722 56.931 117.4873
85.551201 57.175 116.0433
86.171143 57.446 114.6481
86.795578 57.745 113.3497
87.424538 58.068 112.1849
88.058052 58.409 111.1781
88.696159 58.763 110.3412
89.338890 59.124 109.6663
89.986275 59.482 109.1460
90.638351 59.832 108.7739
91.295151 60.168 108.5391
91.956711 60.484 108.4348
92.623070 60.781 108.4570
93.294258 61.057 108.6042
93.970306 61.317 108.8743
94.651253 61.566 109.2615
95.337135 61.813 109.7521
96.027985 62.067 110.3199
96.723846 62.335 110.9245
97.424744 62.625 111.5087
98.130722 62.941 112.0107
98.841820 63.284 112.3713
99.558067 63.651 112.5390
100.279503 64.036 112.4792
101.006172 64.433 112.1747
101.738106 64.835 111.6249
102.475342 65.233 110.8434
103.217918 65.623 109.8558
103.965881 65.999 108.6941
104.719261 66.358 107.3922
105.478104 66.696 105.9830
106.242439 67.012 104.4897
107.012314 67.303 102.9501
107.787766 67.568 101.4096
108.568840 67.806 99.9093
109.355576 68.019 98.4915
110.148010 68.208 97.1983
110.946190 68.376 96.0682
111.750153 68.527 95.1335
112.559937 68.667 94.4177
113.375595 68.801 93.9324
114.197159 68.937 93.6747
115.024681 69.082 93.6247
115.858200 69.243 93.7346
116.697754 69.426 93.9572
117.543396 69.634 94.2457
118.395164 69.869 94.5505
119.253105 70.132 94.8347
120.117264 70.423 95.0754
120.987686 70.740 95.2604
121.864410 71.083 95.3829
122.747490 71.449 95.4365
123.636971 71.836 95.4134
124.532898 72.239 95.3028
125.435318 72.652 95.0907
126.344276 73.070 94.7584
127.259819 73.484 94.2880
128.181992 73.888 93.6646
129.110855 74.274 92.8807
130.046448 74.634 91.9419
130.988815 74.964 90.8701
131.938019 75.261 89.7024
132.894089 75.524 88.4863
133.857101 75.757 87.2725
134.827087 75.965 86.1089
135.804108 76.153 85.0357
136.788193 76.330 84.0839
137.779419 76.503 83.2708
138.777832 76.679 82.6074
139.783478 76.867 82.0959
140.796402 77.070 81.7272
141.816666 77.295 81.4842
142.844330 77.544 81.3444
143.879440 77.819 81.2816
144.922043 78.119 81.2667
145.972214 78.444 81.2676
147.029984 78.791 81.2473
148.095428 79.155 81.1641
149.168594 79.529 80.9747
150.249527 79.906 80.6410
151.338303 80.277 80.1350
152.434967 80.632 79.4465
153.539566 80.964 78.5863
154.652176 81.269 77.5851
155.772842 81.543 76.4873
156.901642 81.789 75.3435
158.038620 82.012 74.2011
159.183838 82.216 73.0975
160.337357 82.410 72.0570
161.499222 82.598 71.0920
162.669510 82.787 70.2046
163.848282 82.980 69.3917
165.035599 83.181 68.6430
166.231522 83.390 67.9440
167.436096 83.610 67.2796
168.649414 83.840 66.6333
169.871521 84.080 65.9881
171.102478 84.328 65.3270
172.342361 84.582 64.6337
173.591232 84.838 63.8930
174.849152 85.093 63.0932
176.116180 85.343 62.2294
177.392395 85.585 61.3042
178.677856 85.816 60.3284
179.972626 86.037 59.3108
181.276779 86.247 58.2589
182.590393 86.444 57.1831
183.913513 86.631 56.0934
185.246231 86.807 54.9991
186.588608 86.974 53.9075
187.940704 87.131 52.8238
189.302597 87.280 51.7506
190.674362 87.422 50.6869
192.056061 87.557 49.6288
193.447784 87.685 48.5709
194.849594 87.804 47.5123
196.261551 87.912 46.4533
197.683746 88.006 45.3999
199.116241 88.084 44.3678
200.559113 88.147 43.3779
202.012451 88.196 42.4511
203.476318 88.234 41.6032
204.950790 88.266 40.8410
206.435944 88.295 40.1620
207.931870 88.325 39.5560
209.438629 88.357 39.0091
210.956314 88.391 38.5077
212.484985 88.428 38.0410
214.024734 88.464 37.6056
215.575653 88.501 37.2025
217.137802 88.537 36.8321
218.711273 88.574 36.4925
220.296143 88.610 36.1791
221.892502 88.647 35.8862
223.500427 88.683 35.6091
225.120010 88.716 35.3442
226.751328 88.747 35.0903
228.394455 88.774 34.8486
230.049500 88.795 34.6225
231.716537 88.810 34.4086
233.395645 88.819 34.2150
235.086929 88.822 34.0541
236.790466 88.818 33.9315
238.506348 88.808 33.8518
240.234665 88.793 33.8185
241.975510 88.772 33.8332
243.728958 88.746 33.8970
245.495117 88.714 34.0131
247.274078 88.677 34.1879
249.065933 88.634 34.4307
250.870773 88.586 34.7514
252.688690 88.536 35.1440
254.519775 88.484 35.6156
256.364136 88.433 36.1750
258.221863 88.386 36.8174
260.093048 88.343 37.5357
261.977783 88.306 38.3212
263.876190 88.275 39.1653
265.788361 88.251 40.0598
267.714386 88.234 40.9986
269.654358 88.222 41.9772
271.608398 88.218 42.9905
273.576599 88.220 44.0312
275.559052 88.228 45.0789
277.555878 88.242 46.1274
279.567169 88.258 47.1796
281.593018 88.276 48.2372
283.633545 88.291 49.3095
285.688873 88.303 50.4134
287.759094 88.311 51.5715
289.844330 88.317 52.8086
291.944672 88.326 54.1457
294.060211 88.341 55.5913
296.191101 88.370 57.1358
298.337433 88.418 58.7504
300.499298 88.487 60.3969
302.676849 88.576 62.0266
304.870178 88.683 63.5953
307.079407 88.800 65.0756
309.304626 88.923 66.4573
311.545990 89.047 67.7451
313.803589 89.168 68.9529
316.077545 89.284 70.0968
318.367981 89.394 71.1913
320.675018 89.499 72.2471
322.998749 89.598 73.2716
325.339325 89.690 74.2698
327.696869 89.776 75.2533
330.071503 89.855 76.2248
332.463348 89.926 77.1863
334.872528 89.988 78.1480
337.299164 90.043 79.1201
339.743378 90.092 80.1103
342.205292 90.134 81.1231
344.685059 90.173 82.1592
347.182800 90.208 83.2159
349.698639 90.239 84.2882
352.232697 90.266 85.3716
354.785126 90.287 86.4641
357.356049 90.300 87.5780
359.945587 90.305 88.7187
362.553894 90.299 89.8910
365.181122 90.284 91.1072
367.827362 90.259 92.3799
370.492798 90.225 93.7219
373.177551 90.184 95.1454
375.881744 90.139 96.6613
378.605530 90.091 98.2763
381.349060 90.045 99.9914
384.112488 90.003 101.8010
386.895935 89.968 103.6948
389.699554 89.942 105.6600
392.523468 89.928 107.6778
395.367859 89.924 109.7266
398.232849 89.930 111.7870
401.118622 89.943 113.8443
404.025299 89.962 115.8911
406.953033 89.984 117.9262
409.901978 90.006 119.9538
412.872284 90.026 121.9821
415.864136 90.045 124.0217
418.877655 90.062 126.0831
421.913025 90.080 128.1719
424.970367 90.100 130.2853
428.049866 90.122 132.4136
431.151703 90.148 134.5429
434.276001 90.176 136.6597
437.422943 90.203 138.7557
440.592682 90.226 140.8309
443.785400 90.243 142.8933
447.001251 90.252 144.9572
450.240417 90.252 147.0397
453.503052 90.243 149.1585
456.789307 90.225 151.3290
460.099396 90.202 153.5625
463.433472 90.175 155.8671
466.791687 90.146 158.2463
470.174255 90.117 160.6984
473.581329 90.090 163.2168
477.013092 90.067 165.7892
480.469727 90.047 168.4021
483.951416 90.029 171.0470
487.458313 90.011 173.7230
490.990631 89.992 176.4360
494.548553 89.973 179.1931
498.132263 89.954 -178.0024
501.741943 89.936 -175.1519
505.377777 89.922 -172.2570
509.039948 89.910 -169.3240
512.728638 89.902 -166.3617
516.444092 89.898 -163.3776
520.186462 89.896 -160.3782
523.955933 89.897 -157.3672
527.752747 89.899 -154.3471
531.577087 89.901 -151.3192
535.429138 89.902 -148.2832
539.309082 89.900 -145.2353
543.217163 89.894 -142.1678
547.153564 89.884 -139.0699
551.118469 89.868 -135.9320
555.112122 89.849 -132.7424
559.134705 89.826 -129.4905
